Date,Close,Percent_Change,Year,Month
2020-02-01,29147.150390625,-5.469517799138934,2020,2
2020-03-01,19144.0,-34.31947980013322,2020,3
2020-04-01,21534.5,12.486941078144586,2020,4
2020-05-01,19297.25,-10.389143003088064,2020,5
2020-06-01,21370.150390625,10.741947120055961,2020,6
2020-07-01,21640.05078125,1.2629784334292848,2020,7
2020-08-01,23754.349609375,9.770304374502349,2020,8
2020-09-01,21451.80078125,-9.693167213537457,2020,9
2020-10-01,23900.900390625,11.416755331401562,2020,10
2020-11-01,29609.05078125,23.88257470360402,2020,11
2020-12-01,31264.05078125,5.589507114655734,2020,12
2021-01-01,30565.5,-2.234357876839621,2021,1
2021-02-01,34803.6015625,13.86563793329081,2021,2
2021-03-01,33303.8984375,-4.309045781675347,2021,3
2021-04-01,32781.80078125,-1.5676773012919143,2021,4
2021-05-01,35526.6484375,8.373083817347693,2021,5
2021-06-01,34772.19921875,-2.1236149536516535,2021,6
2021-07-01,34584.3515625,-0.5402236857906528,2021,7
2021-08-01,36424.6015625,5.321048152874419,2021,8
2021-09-01,37425.1015625,2.746769922200154,2021,9
2021-10-01,39115.6015625,4.517021810019295,2021,10
2021-11-01,35695.30078125,-8.744083293171268,2021,11
2021-12-01,35481.69921875,-0.5984024726644166,2021,12
2022-01-01,37975.3515625,7.027995836321876,2022,1
2022-02-01,36205.30078125,-4.6610517307176025,2022,2
2022-03-01,36373.6015625,0.4648512168614838,2022,3
2022-04-01,36088.1484375,-0.7847810300267155,2022,4
2022-05-01,35487.3984375,-1.6646739331623528,2022,5
2022-06-01,33425.1015625,-5.811349847558123,2022,6
2022-07-01,37491.3984375,12.165398712092546,2022,7
2022-08-01,39536.75,5.455522193736528,2022,8
2022-09-01,38631.94921875,-2.2885057098775197,2022,9
2022-10-01,41307.8984375,6.926777635779313,2022,10
2022-11-01,43231.0,4.6555298992266625,2022,11
2022-12-01,42986.44921875,-0.5656838408780729,2022,12
2023-01-01,40655.05078125,-5.423565983866096,2023,1
2023-02-01,40269.05078125,-0.9494515259049208,2023,2
2023-03-01,40608.6484375,0.8433217313583263,2023,3
2023-04-01,43233.8984375,6.464755910407782,2023,4
2023-05-01,44128.1484375,2.0684001034344535,2023,5
2023-06-01,44747.3515625,1.403193079530629,2023,6
2023-07-01,45651.1015625,2.01967260283038,2023,7
2023-08-01,43989.1484375,-3.640554265102791,2023,8
2023-09-01,44584.55078125,1.3535209589154773,2023,9
2023-10-01,42845.94921875,-3.899560569826732,2023,10
2023-11-01,44481.75,3.8178656584276327,2023,11
2023-12-01,48292.25,8.566434549000434,2023,12
2024-01-01,45996.80078125,-4.753245538880457,2024,1
2024-02-01,46120.8984375,0.26979627744150303,2024,2
2024-03-01,47124.6015625,2.1762436531026275,2024,3
2024-04-01,49396.75,4.8215759118652946,2024,4
2024-05-01,48983.94921875,-0.8356840910586194,2024,5
2024-06-01,52342.25,6.855920836951457,2024,6
2024-07-01,51553.3984375,-1.507102890112677,2024,7
2024-08-01,51351.0,-0.39259960280867423,2024,8
2024-09-01,52978.1015625,3.1685878804696976,2024,9
2024-10-01,51475.3515625,-2.8365493584687207,2024,10
2024-11-01,52055.6015625,1.1272385372550042,2024,11
2024-12-01,50860.19921875,-2.296395215632563,2024,12
2025-01-01,49587.19921875,-2.502939468492482,2025,1
2025-02-01,48344.69921875,-2.50568699094863,2025,2
2025-03-01,51564.8515625,6.6608178265407325,2025,3
2025-04-01,55087.1484375,6.830809685800698,2025,4
2025-05-01,55749.69921875,1.2027320346808423,2025,5
2025-06-01,57312.75,2.8036936578203164,2025,6
2025-07-01,55961.94921875,-2.3568940266345595,2025,7
2025-08-01,53655.6484375,-4.121194514213378,2025,8
2025-09-01,54635.8515625,1.8268405164123092,2025,9
2025-10-01,57776.3515625,5.748057200879297,2025,10
2025-11-01,59752.69921875,3.420686150651231,2025,11
2025-12-01,59581.8515625,-0.2859245832971369,2025,12
2026-01-01,59251.55078125,-0.5543647479694713,2026,1
